Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,city,city_ascii,Latitude,Longitude,country,iso2,iso3,admin_name,capital,population,id
Chile,Lebu,28,Good,0,Good,28,Good,0,Good,19,Good,Lebu,Lebu,-37.6,-73.6667,Chile,CL,CHL,Biobío,minor,23722.0,1152064207.0
Poland,Legionowo,34,Good,1,Good,34,Good,1,Good,27,Good,Legionowo,Legionowo,52.4,20.8833,Poland,PL,POL,Mazowieckie,minor,53216.0,1616994284.0
Ukraine,Letychiv,48,Good,1,Good,33,Good,0,Good,48,Good,Letychiv,Letychiv,49.3833,27.6167,Ukraine,UA,UKR,Khmelnytska Oblast,,10074.0,1804357044.0
Brazil,Limeira,62,Moderate,2,Good,4,Good,4,Good,62,Moderate,Limeira,Limeira,-22.5647,-47.4017,Brazil,BR,BRA,São Paulo,minor,249046.0,1076508566.0
Brazil,Limoeiro,36,Good,1,Good,9,Good,4,Good,36,Good,Limoeiro,Limoeiro,-7.875,-35.45,Brazil,BR,BRA,Pernambuco,minor,56510.0,1076675901.0
France,Lisieux,61,Moderate,2,Good,18,Good,6,Good,61,Moderate,Lisieux,Lisieux,49.15,0.23,France,FR,FRA,Normandie,minor,19540.0,1250048111.0
Poland,Kozienice,33,Good,1,Good,33,Good,1,Good,25,Good,Kozienice,Kozienice,51.5833,21.5667,Poland,PL,POL,Mazowieckie,minor,16192.0,1616307779.0
Malaysia,Kuala Lumpur,76,Moderate,2,Good,41,Good,2,Good,76,Moderate,Kuala Lumpur,Kuala Lumpur,3.1686,101.698,Malaysia,MY,MYS,Kuala Lumpur,primary,8911000.0,1458988644.0
Finland,Kurikka,34,Good,1,Good,34,Good,0,Good,15,Good,Kurikka,Kurikka,62.6167,22.4,Finland,FI,FIN,Etelä-Pohjanmaa,minor,19759.0,1246688374.0
Thailand,Kut Chap,45,Good,1,Good,28,Good,0,Good,45,Good,Kut Chap,Kut Chap,17.4257,102.5669,Thailand,TH,THA,Udon Thani,minor,10259.0,1764618058.0
Guatemala,La Esperanza,79,Moderate,3,Good,6,Good,8,Good,79,Moderate,La Esperanza,La Esperanza,14.8667,-91.5667,Guatemala,GT,GTM,Quetzaltenango,minor,24948.0,1320463184.0
Ecuador,La Troncal,61,Moderate,2,Good,6,Good,6,Good,61,Moderate,La Troncal,La Troncal,-2.4,-79.33,Ecuador,EC,ECU,Cañar,minor,39600.0,1218086252.0
Madagascar,Mahanoro,53,Moderate,2,Good,20,Good,0,Good,53,Moderate,Mahanoro,Mahanoro,-19.899,48.8113,Madagascar,MG,MDG,Toamasina,,37800.0,1450211146.0
Ukraine,Makariv,38,Good,1,Good,38,Good,1,Good,31,Good,Makariv,Makariv,50.4597,29.8147,Ukraine,UA,UKR,Kyivska Oblast,minor,9390.0,1804794239.0
Indonesia,Manado,30,Good,0,Good,16,Good,0,Good,30,Good,Manado,Manado,1.4931,124.8413,Indonesia,ID,IDN,Sulawesi Utara,admin,461636.0,1360771278.0
Brazil,Manhumirim,35,Good,1,Good,13,Good,1,Good,35,Good,Manhumirim,Manhumirim,-20.3578,-41.9578,Brazil,BR,BRA,Minas Gerais,minor,20025.0,1076127364.0
Cameroon,Manjo,62,Moderate,3,Good,13,Good,1,Good,62,Moderate,Manjo,Manjo,4.85,9.8167,Cameroon,CM,CMR,Littoral,,29683.0,1120935317.0
Philippines,Mansalay,24,Good,0,Good,24,Good,0,Good,22,Good,Mansalay,Mansalay,12.5204,121.4385,Philippines,PH,PHL,Oriental Mindoro,,59114.0,1608124573.0
India,Manthani,155,Unhealthy,1,Good,51,Moderate,1,Good,155,Unhealthy,Manthani,Manthani,18.65,79.6667,India,IN,IND,Andhra Pradesh,,17927.0,1356453110.0
Trinidad And Tobago,Marabella,148,Unhealthy for Sensitive Groups,1,Good,21,Good,4,Good,148,Unhealthy for Sensitive Groups,Marabella,Marabella,10.3,-61.45,Trinidad And Tobago,TT,TTO,San Fernando,,12508.0,1780714221.0
Italy,Maranello,61,Moderate,1,Good,42,Good,1,Good,61,Moderate,Maranello,Maranello,44.5264,10.8667,Italy,IT,ITA,Emilia-Romagna,,17307.0,1380374163.0
South Africa,Margate,56,Moderate,1,Good,26,Good,1,Good,56,Moderate,Margate,Margate,-30.85,30.3667,South Africa,ZA,ZAF,KwaZulu-Natal,,26785.0,1710711260.0
Spain,Arrecife,45,Good,0,Good,45,Good,0,Good,22,Good,Arrecife,Arrecife,28.9625,-13.5506,Spain,ES,ESP,Canary Islands,,64497.0,1724630905.0
Brazil,Arroio Do Meio,75,Moderate,2,Good,12,Good,3,Good,75,Moderate,Arroio Do Meio,Arroio do Meio,-29.4008,-51.945,Brazil,BR,BRA,Rio Grande do Sul,minor,16951.0,1076785789.0
Eritrea,Asmara,88,Moderate,1,Good,29,Good,0,Good,88,Moderate,Asmara,Asmara,15.3358,38.9411,Eritrea,ER,ERI,Ma’ĭkel,primary,963000.0,1232791236.0
Netherlands,Asten,33,Good,1,Good,33,Good,2,Good,32,Good,Asten,Asten,51.4031,5.7472,Netherlands,NL,NLD,Noord-Brabant,minor,16817.0,1528132809.0
Brazil,Astolfo Dutra,65,Moderate,2,Good,3,Good,5,Good,65,Moderate,Astolfo Dutra,Astolfo Dutra,-21.315,-42.8619,Brazil,BR,BRA,Minas Gerais,minor,14138.0,1076185639.0
Germany,Backnang,50,Good,1,Good,39,Good,4,Good,50,Good,Backnang,Backnang,48.9464,9.4306,Germany,DE,DEU,Baden-Württemberg,,38184.0,1276031423.0
Germany,Bad Homburg,69,Moderate,1,Good,36,Good,3,Good,69,Moderate,Bad Homburg,Bad Homburg,50.2167,8.6,Germany,DE,DEU,Hesse,minor,55995.0,1276019348.0
Germany,Bad Nauheim,64,Moderate,1,Good,40,Good,2,Good,64,Moderate,Bad Nauheim,Bad Nauheim,50.3667,8.75,Germany,DE,DEU,Hesse,,33809.0,1276664999.0
Germany,Bad Wurzach,47,Good,1,Good,27,Good,6,Good,47,Good,Bad Wurzach,Bad Wurzach,47.9094,9.8994,Germany,DE,DEU,Baden-Württemberg,,15083.0,1276243830.0
Germany,Altusried,42,Good,1,Good,27,Good,6,Good,42,Good,Altusried,Altusried,47.8,10.2167,Germany,DE,DEU,Bavaria,,10430.0,1276723201.0
Germany,Alzey,62,Moderate,1,Good,35,Good,3,Good,62,Moderate,Alzey,Alzey,49.7458,8.1153,Germany,DE,DEU,Rhineland-Palatinate,minor,19530.0,1276680173.0
Brazil,Ananindeua,59,Moderate,1,Good,14,Good,1,Good,59,Moderate,Ananindeua,Ananindeua,-1.3658,-48.3719,Brazil,BR,BRA,Pará,minor,478778.0,1076025295.0
Chile,Arica,25,Good,1,Good,24,Good,2,Good,25,Good,Arica,Arica,-18.4784,-70.3212,Chile,CL,CHL,Arica y Parinacota,admin,202131.0,1152531089.0
China,Yulin,122,Unhealthy for Sensitive Groups,5,Good,29,Good,12,Good,122,Unhealthy for Sensitive Groups,Yulin,Yulin,22.654,110.181,China,CN,CHN,Guangxi,minor,5796766.0,1156901312.0
Ethiopia,Debre Birhan,147,Unhealthy for Sensitive Groups,1,Good,25,Good,0,Good,147,Unhealthy for Sensitive Groups,Debre Birhan,Debre Birhan,9.6833,39.5333,Ethiopia,ET,ETH,Āmara,,65231.0,1231777741.0
Germany,Delmenhorst,67,Moderate,1,Good,31,Good,5,Good,67,Moderate,Delmenhorst,Delmenhorst,53.0506,8.6317,Germany,DE,DEU,Lower Saxony,minor,78979.0,1276098664.0
Pakistan,Dera Ghazi Khan,174,Unhealthy,3,Good,150,Unhealthy,1,Good,174,Unhealthy,Dera Ghazi Khan,Dera Ghazi Khan,30.0331,70.64,Pakistan,PK,PAK,Punjab,minor,399064.0,1586002238.0
Thailand,Det Udom,54,Moderate,1,Good,29,Good,0,Good,54,Moderate,Det Udom,Det Udom,14.906,105.0784,Thailand,TH,THA,Ubon Ratchathani,minor,14264.0,1764920064.0
India,Dhanera,172,Unhealthy,0,Good,29,Good,0,Good,172,Unhealthy,Dhanera,Dhanera,24.52,72.02,India,IN,IND,Gujarāt,,37893.0,1356117721.0
India,Dhone,35,Good,1,Good,35,Good,0,Good,24,Good,Dhone,Dhone,15.396,77.872,India,IN,IND,Andhra Pradesh,,59272.0,1356669210.0
France,Dinan,51,Moderate,1,Good,21,Good,5,Good,51,Moderate,Dinan,Dinan,48.4564,-2.0489,France,FR,FRA,Bretagne,minor,14966.0,1250726966.0
Netherlands,Doetinchem,46,Good,1,Good,19,Good,8,Good,46,Good,Doetinchem,Doetinchem,51.9656,6.2889,Netherlands,NL,NLD,Gelderland,minor,58270.0,1528625414.0
France,Dole,55,Moderate,1,Good,30,Good,1,Good,55,Moderate,Dole,Dole,47.0931,5.4906,France,FR,FRA,Bourgogne-Franche-Comté,minor,23784.0,1250000209.0
Brazil,Umuarama,18,Good,0,Good,18,Good,1,Good,16,Good,Umuarama,Umuarama,-23.7658,-53.325,Brazil,BR,BRA,Paraná,minor,117095.0,1076793612.0
Brazil,Utinga,15,Good,0,Good,15,Good,0,Good,12,Good,Utinga,Utinga,-12.0819,-41.0939,Brazil,BR,BRA,Bahia,minor,16277.0,1076977689.0
Romania,Valea Lui Mihai,51,Moderate,1,Good,30,Good,1,Good,51,Moderate,Valea Lui Mihai,Valea lui Mihai,47.52,22.13,Romania,RO,ROU,Bihor,,8969.0,1642733254.0
Sweden,Vallentuna,41,Good,0,Good,41,Good,0,Good,25,Good,Vallentuna,Vallentuna,59.5333,18.0833,Sweden,SE,SWE,Stockholm,minor,29519.0,1752629377.0
Romania,Videle,41,Good,1,Good,41,Good,1,Good,40,Good,Videle,Videle,44.2833,25.5333,Romania,RO,ROU,Teleorman,,10107.0,1642959308.0
China,Xichang,59,Moderate,1,Good,37,Good,0,Good,59,Moderate,Xichang,Xichang,27.8944,102.2644,China,CN,CHN,Sichuan,minor,712434.0,1156116456.0
Japan,Yaita,42,Good,1,Good,42,Good,1,Good,35,Good,Yaita,Yaita,36.8067,139.9241,Japan,JP,JPN,Tochigi,,31145.0,1392031620.0
Guatemala,Villa Canales,102,Unhealthy for Sensitive Groups,4,Good,5,Good,10,Good,102,Unhealthy for Sensitive Groups,Villa Canales,Villa Canales,14.4833,-90.5333,Guatemala,GT,GTM,Guatemala,minor,167779.0,1320213771.0
Italy,Villabate,58,Moderate,1,Good,44,Good,0,Good,58,Moderate,Villabate,Villabate,38.0833,13.45,Italy,IT,ITA,Sicilia,,19634.0,1380925596.0
Italy,Vinci,39,Good,1,Good,39,Good,2,Good,33,Good,Vinci,Vinci,43.7833,10.9167,Italy,IT,ITA,Tuscany,,14438.0,1380412084.0
Serbia,Vlasotince,50,Good,1,Good,33,Good,0,Good,50,Good,Vlasotince,Vlasotince,42.9667,22.1333,Serbia,RS,SRB,Vlasotince,admin,29669.0,1688116678.0
Italy,Volpiano,52,Moderate,1,Good,32,Good,4,Good,52,Moderate,Volpiano,Volpiano,45.2,7.7833,Italy,IT,ITA,Piedmont,,15247.0,1380955438.0
Germany,Weimar,33,Good,1,Good,33,Good,1,Good,32,Good,Weimar,Weimar,50.9811,11.3294,Germany,DE,DEU,Thuringia,minor,65611.0,1276053525.0
Australia,Townsville,23,Good,0,Good,21,Good,1,Good,23,Good,Townsville,Townsville,-19.25,146.8167,Australia,AU,AUS,Queensland,,173724.0,1036500020.0
Italy,Tradate,35,Good,1,Good,35,Good,1,Good,15,Good,Tradate,Tradate,45.7,8.9167,Italy,IT,ITA,Lombardy,,18835.0,1380890571.0
Thailand,Trat,28,Good,0,Good,17,Good,0,Good,28,Good,Trat,Trat,12.2417,102.5125,Thailand,TH,THA,Trat,admin,10413.0,1764126822.0
Austria,Traun,30,Good,1,Good,28,Good,1,Good,30,Good,Traun,Traun,48.2217,14.2397,Austria,AT,AUT,Oberösterreich,,24477.0,1040684469.0
Italy,Tricase,65,Moderate,1,Good,65,Moderate,0,Good,41,Good,Tricase,Tricase,39.9333,18.3667,Italy,IT,ITA,Puglia,,17142.0,1380669582.0
India,Turuvekere,39,Good,0,Good,25,Good,0,Good,39,Good,Turuvekere,Turuvekere,13.1637,76.6664,India,IN,IND,Karnātaka,,17530.0,1356316443.0
India,Udalguri,76,Moderate,2,Good,42,Good,1,Good,76,Moderate,Udalguri,Udalguri,26.7537,92.1021,India,IN,IND,Assam,,19664.0,1356415781.0
China,Yongzhou,105,Unhealthy for Sensitive Groups,4,Good,84,Moderate,5,Good,105,Unhealthy for Sensitive Groups,Yongzhou,Yongzhou,26.42,111.613,China,CN,CHN,Hunan,,5289824.0,1156694479.0
Poland,Zdzieszowice,39,Good,1,Good,29,Good,1,Good,39,Good,Zdzieszowice,Zdzieszowice,50.4192,18.1236,Poland,PL,POL,Opolskie,,10380.0,1616530342.0
Germany,Zschopau,32,Good,0,Good,32,Good,1,Good,26,Good,Zschopau,Zschopau,50.75,13.0667,Germany,DE,DEU,Saxony,,8980.0,1276308597.0
Netherlands,Zutphen,32,Good,1,Good,32,Good,2,Good,32,Good,Zutphen,Zutphen,52.14,6.195,Netherlands,NL,NLD,Gelderland,minor,47423.0,1528580352.0
Ukraine,Zvenyhorodka,54,Moderate,1,Good,42,Good,0,Good,54,Moderate,Zvenyhorodka,Zvenyhorodka,49.0697,30.9678,Ukraine,UA,UKR,Cherkaska Oblast,minor,16269.0,1804045250.0
Germany,Stade,33,Good,0,Good,33,Good,1,Good,12,Good,Stade,Stade,53.6008,9.4764,Germany,DE,DEU,Lower Saxony,minor,48708.0,1276472720.0
Ukraine,Sudak,42,Good,1,Good,42,Good,0,Good,14,Good,Sudak,Sudak,44.8514,34.9725,Ukraine,UA,UKR,"Krym, Avtonomna Respublika",,16492.0,1804728325.0
Egypt,Suez,79,Moderate,1,Good,58,Moderate,2,Good,79,Moderate,Suez,Suez,29.9667,32.5333,Egypt,EG,EGY,As Suways,admin,516959.0,1818495972.0
Peru,Sullana,45,Good,1,Good,17,Good,1,Good,45,Good,Sullana,Sullana,-4.9,-80.6833,Peru,PE,PER,Piura,,162434.0,1604666111.0
Italy,San Cataldo,57,Moderate,1,Good,46,Good,0,Good,57,Moderate,San Cataldo,San Cataldo,37.4833,13.9833,Italy,IT,ITA,Sicilia,,20939.0,1380693837.0
Italy,San Giovanni Rotondo,48,Good,1,Good,48,Good,1,Good,25,Good,San Giovanni Rotondo,San Giovanni Rotondo,41.7,15.7333,Italy,IT,ITA,Puglia,,26235.0,1380362159.0
Philippines,San Pedro,56,Moderate,1,Good,25,Good,2,Good,56,Moderate,San Pedro,San Pedro,14.3583,121.0583,Philippines,PH,PHL,Laguna,,326001.0,1608848483.0
Brazil,Santa Helena,15,Good,0,Good,14,Good,0,Good,15,Good,Santa Helena,Santa Helena,-2.2308,-45.3,Brazil,BR,BRA,Maranhão,minor,41561.0,1076790462.0
Brazil,Santa Helena,15,Good,0,Good,14,Good,0,Good,15,Good,Santa Helena,Santa Helena,-24.86,-54.3328,Brazil,BR,BRA,Paraná,minor,25492.0,1076079430.0
Portugal,Santo Tirso,27,Good,1,Good,27,Good,3,Good,20,Good,Santo Tirso,Santo Tirso,41.3425,-8.4775,Portugal,PT,PRT,Porto,minor,71530.0,1620557735.0
India,Rudarpur,119,Unhealthy for Sensitive Groups,3,Good,78,Moderate,2,Good,119,Unhealthy for Sensitive Groups,Rudarpur,Rudarpur,28.98,79.4,India,IN,IND,Uttarākhand,,154485.0,1356437436.0
Pakistan,Sahiwal,163,Unhealthy,3,Good,163,Unhealthy,1,Good,156,Unhealthy,Sahiwal,Sahiwal,30.6611,73.1083,Pakistan,PK,PAK,Punjab,minor,247706.0,1586672083.0
Indonesia,Salatiga,83,Moderate,2,Good,49,Good,1,Good,83,Moderate,Salatiga,Salatiga,-7.3247,110.5444,Indonesia,ID,IDN,Jawa Tengah,,175288.0,1360271289.0
Belarus,Salihorsk,34,Good,1,Good,34,Good,0,Good,23,Good,Salihorsk,Salihorsk,52.8,27.5333,Belarus,BY,BLR,Minskaya Voblasts’,minor,97818.0,1112250470.0
Italy,Salsomaggiore Terme,59,Moderate,1,Good,40,Good,1,Good,59,Moderate,Salsomaggiore Terme,Salsomaggiore Terme,44.8156,9.9783,Italy,IT,ITA,Emilia-Romagna,,19990.0,1380396773.0
Botswana,Ramotswa,69,Moderate,2,Good,15,Good,1,Good,69,Moderate,Ramotswa,Ramotswa,-24.8667,25.8167,Botswana,BW,BWA,South East,admin,27760.0,1072070629.0
Germany,Ratingen,58,Moderate,1,Good,30,Good,6,Good,58,Moderate,Ratingen,Ratingen,51.3,6.85,Germany,DE,DEU,North Rhine-Westphalia,,87513.0,1276005433.0
Switzerland,Regensdorf,54,Moderate,1,Good,36,Good,1,Good,54,Moderate,Regensdorf,Regensdorf,47.4383,8.4744,Switzerland,CH,CHE,Zürich,,18253.0,1756820070.0
Germany,Regenstauf,56,Moderate,1,Good,38,Good,2,Good,56,Moderate,Regenstauf,Regenstauf,49.1236,12.1283,Germany,DE,DEU,Bavaria,,16630.0,1276162289.0
Canada,Regina,42,Good,1,Good,33,Good,1,Good,42,Good,Regina,Regina,50.4547,-104.6067,Canada,CA,CAN,Saskatchewan,admin,226404.0,1124342541.0
Germany,Remagen,61,Moderate,1,Good,31,Good,4,Good,61,Moderate,Remagen,Remagen,50.5786,7.2306,Germany,DE,DEU,Rhineland-Palatinate,,17387.0,1276287418.0
Brazil,Resende,62,Moderate,1,Good,8,Good,4,Good,62,Moderate,Resende,Resende,-22.4689,-44.4469,Brazil,BR,BRA,Rio de Janeiro,minor,125214.0,1076678781.0
Germany,Rinteln,68,Moderate,1,Good,38,Good,5,Good,68,Moderate,Rinteln,Rinteln,52.1906,9.0814,Germany,DE,DEU,Lower Saxony,,25626.0,1276137941.0
Netherlands,Roermond,60,Moderate,1,Good,25,Good,7,Good,60,Moderate,Roermond,Roermond,51.1933,5.9872,Netherlands,NL,NLD,Limburg,minor,57308.0,1528173066.0
Romania,Roman,51,Moderate,1,Good,39,Good,0,Good,51,Moderate,Roman,Roman,46.93,26.93,Romania,RO,ROU,Neamţ,,48644.0,1642959315.0
Germany,Roth,59,Moderate,1,Good,37,Good,2,Good,59,Moderate,Roth,Roth,49.2461,11.0911,Germany,DE,DEU,Bavaria,,25405.0,1276856142.0
Germany,Sassenberg,68,Moderate,2,Good,23,Good,11,Good,68,Moderate,Sassenberg,Sassenberg,51.9897,8.0408,Germany,DE,DEU,North Rhine-Westphalia,,14566.0,1276379002.0
India,Sattenapalle,77,Moderate,1,Good,49,Good,0,Good,77,Moderate,Sattenapalle,Sattenapalle,16.3962,80.1497,India,IN,IND,Andhra Pradesh,,56721.0,1356153330.0
Germany,Schmallenberg,75,Moderate,1,Good,36,Good,4,Good,75,Moderate,Schmallenberg,Schmallenberg,51.149,8.2845,Germany,DE,DEU,North Rhine-Westphalia,,24970.0,1276002699.0
Slovakia,Senec,82,Moderate,1,Good,35,Good,2,Good,82,Moderate,Senec,Senec,48.2189,17.3997,Slovakia,SK,SVK,Bratislava,minor,20116.0,1703144516.0
Indonesia,Sepatan,205,Very Unhealthy,5,Good,205,Very Unhealthy,4,Good,163,Unhealthy,Sepatan,Sepatan,-6.1143,106.5784,Indonesia,ID,IDN,Jawa Barat,,112289.0,1360668571.0
Italy,Sarno,54,Moderate,1,Good,47,Good,3,Good,54,Moderate,Sarno,Sarno,40.8167,14.6167,Italy,IT,ITA,Campania,,30559.0,1380289095.0
Romania,Satu Mare,71,Moderate,1,Good,38,Good,0,Good,71,Moderate,Satu Mare,Satu Mare,47.79,22.89,Romania,RO,ROU,Satu Mare,admin,91520.0,1642046798.0
India,Sausar,175,Unhealthy,1,Good,35,Good,0,Good,175,Unhealthy,Sausar,Sausar,21.65,78.78,India,IN,IND,Madhya Pradesh,,67459.0,1356174613.0
Germany,Schwandorf,55,Moderate,1,Good,39,Good,3,Good,55,Moderate,Schwandorf,Schwandorf,49.3283,12.11,Germany,DE,DEU,Bavaria,minor,30239.0,1276268287.0
Germany,Schwarzenbek,33,Good,0,Good,33,Good,1,Good,13,Good,Schwarzenbek,Schwarzenbek,53.5042,10.4792,Germany,DE,DEU,Schleswig-Holstein,,17370.0,1276765796.0
Brazil,Senador Pompeu,32,Good,1,Good,11,Good,1,Good,32,Good,Senador Pompeu,Senador Pompeu,-5.5878,-39.3719,Brazil,BR,BRA,Ceará,minor,24266.0,1076883393.0
Zambia,Senanga,125,Unhealthy for Sensitive Groups,2,Good,22,Good,2,Good,125,Unhealthy for Sensitive Groups,Senanga,Senanga,-16.1167,23.2667,Zambia,ZM,ZMB,Western,,10005.0,1894742251.0
Brazil,Serrana,59,Moderate,1,Good,11,Good,2,Good,59,Moderate,Serrana,Serrana,-21.2108,-47.5958,Brazil,BR,BRA,São Paulo,minor,43909.0,1076988581.0
France,Seynod,128,Unhealthy for Sensitive Groups,2,Good,26,Good,3,Good,128,Unhealthy for Sensitive Groups,Seynod,Seynod,45.8897,6.0967,France,FR,FRA,Auvergne-Rhône-Alpes,,21595.0,1250597397.0
Ghana,Shama,31,Good,1,Good,23,Good,0,Good,31,Good,Shama,Shama,5.0041,-1.6421,Ghana,GH,GHA,Western,,23699.0,1288704035.0
United Arab Emirates,Abu Dhabi,170,Unhealthy,2,Good,170,Unhealthy,4,Good,150,Unhealthy,Abu Dhabi,Abu Dhabi,24.4667,54.3667,United Arab Emirates,AE,ARE,Abū Z̧aby,primary,1483000.0,1784176710.0
Mexico,Acayucan,103,Unhealthy for Sensitive Groups,3,Good,17,Good,4,Good,103,Unhealthy for Sensitive Groups,Acayucan,Acayucan,17.9422,-94.9103,Mexico,MX,MEX,Veracruz,minor,83817.0,1484349924.0
Nicaragua,Acoyapa,51,Moderate,1,Good,16,Good,0,Good,51,Moderate,Acoyapa,Acoyapa,11.9667,-85.1667,Nicaragua,NI,NIC,Chontales,minor,16946.0,1558571997.0
Colombia,Agua De Dios,87,Moderate,3,Good,6,Good,6,Good,87,Moderate,Agua De Dios,Agua de Dios,4.3781,-74.6739,Colombia,CO,COL,Cundinamarca,minor,13182.0,1170261758.0
Colombia,Aguachica,99,Moderate,4,Good,7,Good,3,Good,99,Moderate,Aguachica,Aguachica,8.3167,-73.6333,Colombia,CO,COL,Cesar,minor,109621.0,1170152591.0
Spain,Albolote,32,Good,1,Good,26,Good,2,Good,32,Good,Albolote,Albolote,37.2306,-3.6569,Spain,ES,ESP,Andalusia,,19587.0,1724140876.0
Algeria,Algiers,154,Unhealthy,10,Good,33,Good,69,Moderate,154,Unhealthy,Algiers,Algiers,36.7325,3.0872,Algeria,DZ,DZA,Alger,primary,2364230.0,1012973369.0
Nigeria,Asaba,89,Moderate,3,Good,18,Good,3,Good,89,Moderate,Asaba,Asaba,6.1833,6.7333,Nigeria,NG,NGA,Delta,admin,500000.0,1566322425.0
Italy,Assisi,59,Moderate,1,Good,44,Good,1,Good,59,Moderate,Assisi,Assisi,43.07,12.6175,Italy,IT,ITA,Umbria,,27605.0,1380853123.0
Germany,Bad Lauterberg,53,Moderate,1,Good,38,Good,3,Good,53,Moderate,Bad Lauterberg,Bad Lauterberg,51.6317,10.4706,Germany,DE,DEU,Lower Saxony,,10297.0,1276934554.0
Germany,Bad Schwartau,44,Good,1,Good,27,Good,4,Good,44,Good,Bad Schwartau,Bad Schwartau,53.9194,10.6975,Germany,DE,DEU,Schleswig-Holstein,,20169.0,1276687859.0
Italy,Badia Polesine,75,Moderate,1,Good,41,Good,2,Good,75,Moderate,Badia Polesine,Badia Polesine,45.094,11.4934,Italy,IT,ITA,Veneto,,10068.0,1380577968.0
Cameroon,Bafoussam,58,Moderate,3,Good,16,Good,1,Good,58,Moderate,Bafoussam,Bafoussam,5.4667,10.4167,Cameroon,CM,CMR,Ouest,admin,600000.0,1120435460.0
Canada,Amherstburg,83,Moderate,1,Good,42,Good,8,Good,83,Moderate,Amherstburg,Amherstburg,42.1,-83.0833,Canada,CA,CAN,Ontario,,23524.0,1124696938.0
Switzerland,Amriswil,59,Moderate,1,Good,27,Good,3,Good,59,Moderate,Amriswil,Amriswil,47.5497,9.3,Switzerland,CH,CHE,Thurgau,,13534.0,1756967253.0
China,Ankang,179,Unhealthy,2,Good,46,Good,1,Good,179,Unhealthy,Ankang,Ankang,32.6854,109.029,China,CN,CHN,Shaanxi,,2493436.0,1156255711.0
Pakistan,Arifwala,164,Unhealthy,3,Good,164,Unhealthy,1,Good,154,Unhealthy,Arifwala,Arifwala,30.2981,73.0561,Pakistan,PK,PAK,Punjab,,95655.0,1586262431.0
Italy,Arese,67,Moderate,1,Good,37,Good,4,Good,67,Moderate,Arese,Arese,45.55,9.0783,Italy,IT,ITA,Lombardy,,19514.0,1380500358.0
Niger,Arlit,164,Unhealthy,1,Good,20,Good,0,Good,164,Unhealthy,Arlit,Arlit,18.7333,7.3833,Niger,NE,NER,Agadez,minor,78651.0,1562695011.0
Angola,Ondjiva,20,Good,0,Good,20,Good,0,Good,12,Good,Ondjiva,Ondjiva,-17.0667,15.7333,Angola,AO,AGO,Cunene,admin,121537.0,1024504085.0
Finland,Orimattila,35,Good,1,Good,35,Good,0,Good,16,Good,Orimattila,Orimattila,60.8042,25.7333,Finland,FI,FIN,Päijät-Häme,minor,15669.0,1246385500.0
Italy,Orzinuovi,66,Moderate,1,Good,38,Good,2,Good,66,Moderate,Orzinuovi,Orzinuovi,45.4,9.9333,Italy,IT,ITA,Lombardy,,12388.0,1380910228.0
Peru,Otuzco,36,Good,1,Good,5,Good,2,Good,36,Good,Otuzco,Otuzco,-7.9,-78.5833,Peru,PE,PER,La Libertad,,25134.0,1604161129.0
Italy,Palagiano,44,Good,1,Good,44,Good,1,Good,22,Good,Palagiano,Palagiano,40.5833,17.05,Italy,IT,ITA,Puglia,,15785.0,1380205580.0
South Africa,Pampierstad,63,Moderate,3,Good,8,Good,3,Good,63,Moderate,Pampierstad,Pampierstad,-27.776,24.69,South Africa,ZA,ZAF,North West,,21707.0,1710316384.0
India,Pandharpur,99,Moderate,1,Good,31,Good,1,Good,99,Moderate,Pandharpur,Pandharpur,17.6778,75.3278,India,IN,IND,Mahārāshtra,,242515.0,1356852072.0
Canada,Parksville,61,Moderate,1,Good,35,Good,1,Good,61,Moderate,Parksville,Parksville,49.315,-124.312,Canada,CA,CAN,British Columbia,,27330.0,1124698963.0
Brazil,Parnamirim,24,Good,0,Good,20,Good,1,Good,24,Good,Parnamirim,Parnamirim,-5.9158,-35.2628,Brazil,BR,BRA,Rio Grande do Norte,minor,252716.0,1076600360.0
Brazil,Parnamirim,24,Good,0,Good,20,Good,1,Good,24,Good,Parnamirim,Parnamirim,-8.0906,-39.5783,Brazil,BR,BRA,Pernambuco,minor,20224.0,1076703866.0
Italy,Patti,56,Moderate,1,Good,46,Good,0,Good,56,Moderate,Patti,Patti,38.1389,14.9648,Italy,IT,ITA,Sicilia,,12699.0,1380086020.0
Guatemala,Patulul,103,Unhealthy for Sensitive Groups,4,Good,5,Good,12,Good,103,Unhealthy for Sensitive Groups,Patulul,Patulul,14.4167,-91.1667,Guatemala,GT,GTM,Suchitepéquez,minor,41543.0,1320760305.0
Brazil,Pedreira,56,Moderate,1,Good,6,Good,4,Good,56,Moderate,Pedreira,Pedreira,-22.7419,-46.9014,Brazil,BR,BRA,São Paulo,minor,48463.0,1076000574.0
Spain,Balaguer,51,Moderate,1,Good,31,Good,1,Good,51,Moderate,Balaguer,Balaguer,41.79,0.805,Spain,ES,ESP,Catalonia,,17705.0,1724316561.0
Indonesia,Banjar,75,Moderate,1,Good,46,Good,0,Good,75,Moderate,Banjar,Banjar,-7.3695,108.5414,Indonesia,ID,IDN,Jawa Barat,minor,203417.0,1360289512.0
